id,speaker_id,npi
486,16,5207632600
487,16,6239809833
488,16,5776171340
489,16,3255794898
490,16,8333281460
491,18,9550018316
492,18,4528157435
493,18,1942921748
494,18,245458726
495,18,2198994571
496,18,3238360507
497,18,9016482077
498,18,7312103642
499,18,7982633509
500,18,5099988031
501,18,813985465
502,18,477524107
503,18,6019959945
504,18,3655863448
505,18,8367564533
506,18,3145278962
507,18,61879622
508,18,8151005704
509,18,9117315594
510,18,9404173281
511,18,9760395841
512,18,2636422720
513,18,446761277
514,18,3279728726
515,18,2439602318
516,18,9827585790
517,18,9772135542
518,18,158375965
519,18,7619772857
520,18,7594143177
521,18,4068541687
522,18,2701600592
523,18,2237761773
524,18,3517029042
525,18,5040301352
526,18,1716420649
527,19,7892000798
528,19,7758501227
529,19,5738371883
530,19,9989921497
531,19,536816291
532,19,8592408551
533,19,3346412699
534,19,9465586479
535,19,3083341527
536,19,1605910057
537,19,8622652855
538,19,2089137505
539,19,1262258663
540,19,8960428484
541,19,1421117076
542,19,9097365120
543,19,5505272928
544,19,5815106737
545,19,8191849914
546,19,1466811166
547,19,1827614132
548,19,2932221927
549,19,6207165187
550,19,6562834584
551,20,9281454786
552,20,9008326806
553,20,6849768011
554,20,7713327172
555,20,3666466975
556,20,4114967560
557,20,1937764626
558,20,7122936320
559,20,5343945845
560,20,9824583399
561,21,3114450525
562,21,2042014136
563,21,7051590015
564,21,9511525847
565,21,6937153967
566,21,6788500882
567,21,6401545109
568,21,2236202316
569,21,7653442428
570,21,9058387255
571,21,1960008491
572,21,9009052406
573,21,7308031864
574,21,635303551
575,21,713894273
576,21,8605213507
577,21,6429816125
578,21,8955028503
579,21,6977824374
580,21,7665560456
581,21,3698395927
582,21,1439527059
583,21,6552586523
584,21,9710653580
585,21,3500324917
586,21,3084575768
587,21,9258545384
588,21,497286729
589,21,4397414925
590,21,4474322622
591,21,304557461
592,21,7087525891
593,21,9017940235
594,21,7221587874
595,21,4588143645
596,21,1609199294
597,21,376874221
598,21,4822111879
599,21,4245065318
600,21,3942526783
601,21,130708478
602,21,9922687560
603,21,5342175799
604,22,6068593047
605,22,2739949722
606,22,1051880992
607,22,371876099
608,22,2702278510
609,22,7555877920
610,22,7418850912
611,22,3844268433
612,22,2088370950
613,22,7183791152
614,22,7784194688
615,22,604822033
616,22,8169091827
617,22,1397413677
618,22,2305636606
619,22,537935106
620,22,261551207
621,22,4096523319
622,22,8650496275
623,22,6909734906
624,22,8667539123
625,22,367771852
626,22,5154722336
627,22,355593975
628,22,1387513936
629,22,1787265466
630,22,1292202715
631,22,1738631565
632,22,6745992091
633,22,3292037372
634,22,8260291617
635,22,9536244915
636,22,1559849904
637,22,6867500187
638,23,1968942896
639,23,9705853938
640,23,6426813299
641,23,5045975867
642,23,5160469012
643,23,6186030592
644,23,2350080027
645,23,6638367037
646,24,1968942896
647,24,9705853938
648,24,6426813299
649,24,5045975867
650,24,5160469012
651,24,6186030592
652,24,6638367037
653,24,2350080027
654,25,2126459572
655,25,2005416734
656,25,6867500187
657,25,8650496275
658,25,1850823674
659,25,8169091827
660,25,1617313625
661,25,4954323042
662,25,7626590063
663,25,2014264642
664,25,3986850417
665,25,616105497
666,25,668226037
667,25,334787745
668,25,6794858931
669,25,7486877996
670,25,2501189920
671,25,6026337180
672,25,2271852166
673,25,4484278821
674,25,3525425170
675,25,261551207
676,25,5660019535
677,26,8119266004
678,26,7334036403
679,26,3132512107
680,26,4430311165
681,26,9500823242
682,26,3040809837
683,26,2489013472
684,26,7183791152
685,26,420424326
686,26,9789640452
687,26,1858749035
688,26,2865627936
689,26,6161603476
690,26,2550078020
691,26,3123853761
692,26,409521041
693,26,8056353036
694,26,1005222125
695,26,4096523319
696,27,3723443744
697,27,2327866365
698,27,4416886661
699,27,8559054975
700,27,191865008
701,27,2694544519
702,27,3145764885
703,27,8077684356
704,27,6188870901
705,27,2932005362
706,27,2085448191
707,27,2736538750
708,27,1184200474
709,27,2741882103
710,27,2187218947
711,27,1109271905
712,27,4456947197
713,27,4248596570
714,27,6182198537
715,27,9004595589
716,27,5488922150
717,27,3785629658
718,27,2801059892
719,27,6269274267
720,27,2408757223
721,27,9555497002
722,27,6710054902
723,27,7275638143
724,27,254548536
725,27,7890000084
726,27,9155902443
727,27,2288089545
728,27,57523380
729,27,4014796107
730,28,7708746934
731,28,4155057450
732,28,3182883332
733,28,2927576719
734,28,4782482867
735,28,2328712764
736,28,6233735993
737,28,2588568431
738,28,3823703738
739,28,5939133628
740,28,2447028649
741,28,4048962729
742,28,302745589
743,28,8762110453
744,28,8966784899
745,28,1089817009
746,28,5614340709
747,28,5716918491
748,28,7634074039
749,28,9101106692
750,28,4458027795
751,28,2665508046
752,28,7529959452
753,28,4683516318
754,28,8317779603
755,28,4267655512
756,28,6218282438
757,28,1831195358
758,28,1169042620
759,28,4682797894
760,28,641146121
761,28,4942331342
762,28,2612360618
763,28,5912280195
764,28,50224659
765,28,8012823570
766,28,7039776296
767,28,9952397064
768,28,695362317
769,29,2648152464
770,29,2768188567
771,29,1356958382
772,29,3983072941
773,29,4105340609
774,29,8829228539
775,29,2555447687
776,29,1021983586
777,29,1485681028
778,29,3008030401
779,29,6708890952
780,29,434423520
781,29,4571391516
782,29,5074073038
783,29,9437386869
784,29,5532106581
785,29,9932637177
786,29,5364887210
787,29,8839213932
788,29,370496505
789,29,729748771
790,29,4350532590
791,29,5174087830
792,29,5894534427
793,29,1210428107
794,29,2860695336
795,29,9703093975
796,29,9301915066
797,29,5184557759
798,29,8235967975
799,29,6074640304
800,29,4314120682
801,29,5860859983
802,29,9300261096
803,29,9747612819
804,29,112117668
805,29,6092129909
806,29,6205866976
807,29,3074668926
808,29,6818837218
809,29,6291136177
810,29,2674684944
811,29,8090250399
812,29,8237930524
813,29,6044354083
814,30,2351837958
815,30,2962816365
816,30,3807798162
817,30,5482451055
818,30,8501391079
819,30,7297951639
820,30,3772949179
821,30,3997035503
822,30,9418381776
823,30,210598815
824,30,4022849294
825,30,4054876487
826,30,6067894416
827,30,46127161
828,30,6396090511
829,30,168917057
830,30,9499600673
831,30,9368310608
832,30,6414356341
833,30,3983023396
834,30,2350853123
835,30,5161993584
836,30,5252834557
837,30,4665244890
838,30,4765454509
839,30,1984627795
840,30,455137735
841,30,7985824700
842,30,8738345428
843,30,8498355520
844,30,3230526275
845,30,2245981506
846,30,7621454094
847,30,7658113750
848,30,5699424927
849,30,7735003896
850,30,133910175
851,30,6183119305
852,31,8020467532
853,31,1252350946
854,31,6302893545
855,31,1022965253
856,31,1524791275
857,31,457248348
858,31,4000244134
859,31,3561113579
860,31,5984948198
861,31,1642950210
862,31,375341286
863,31,4858571964
864,31,8540105164
865,31,1701673956
866,31,5113025413
867,31,1249930435
868,31,9079384754
869,31,105386863
870,31,5130906332
871,31,3289610752
872,31,591648331
873,31,2285000270
874,31,8327423736
875,31,5050655804
876,31,2887460005
877,31,4129993584
878,31,5369573449
879,31,272166426
880,31,3211741337
881,31,9349467740
882,31,4024322578
883,31,9905729556
884,31,5054325607
885,31,592850699
886,31,8255857592
887,31,1799683886
888,31,4300795619
889,31,8842822957
890,31,8634085749
891,31,9306617649
892,31,6512361074
893,31,4203690495
894,31,826805980
895,31,2095336304
896,31,7466298367
897,31,6536928868
898,32,7698132865
899,32,1565489576
900,32,9619902972
901,32,2590231228
902,32,6180333743
903,32,9878906800
904,32,9404736236
905,32,4938410673
906,32,3145278962
907,32,4808625611
908,32,919043767
909,32,8276848191
910,32,2355151842
911,32,3767580288
912,32,1033964977
913,32,4425356278
914,32,6872739108
915,32,813985465
916,32,61879622
917,32,486748175
918,32,9170940012
919,32,446761277
920,32,477524107
921,32,4528157435
922,32,6845952757
923,32,8208501229
924,33,4192729884
925,33,6369411048
926,33,8794904080
927,33,3628168743
928,33,1134606316
929,33,2677241182
930,33,9659371518
931,33,7866676469
932,33,6251816033
933,33,2053452230
934,33,7477970976
935,33,4216555814
936,33,1925046929
937,33,233027669
938,33,7155478848
939,33,5964971788
940,33,5622717685
941,33,9742706902
942,33,2308046454
943,33,618115247
944,33,894869391
945,33,692833768
946,33,9436894027
947,33,5058923601
948,33,7894823501
949,33,6668029810
950,33,4567542356
951,33,3527895310
952,33,1823841379
953,33,7089453763
954,33,3789574211
955,33,2892481270
956,33,5298946331
957,33,4969836355
958,33,3778399151
959,33,1128085681
960,33,9265210631
961,33,1620323044
962,33,3705706077
963,33,4130409658
964,33,9369653566
965,33,2764967966
966,33,5986883074
967,33,826640694
968,34,9799328645
969,34,7829104954
970,34,4243630594
971,34,6964439616
972,34,7347960458
973,34,2085448191
974,34,3488256089
975,34,2694772692
976,34,8378890628
977,34,8103378494
978,34,223975953
979,34,9699454141
980,34,1863413622
981,34,1449730230
982,34,8954952052
983,34,423737691
984,34,57523380
985,34,4379840708
986,34,7713350326
987,34,9899889169
988,34,3145764885
989,34,570576564
990,34,7899439052
991,34,3375416974
992,34,560303406
993,34,634076421
994,34,8281722556
995,34,2119288405
996,34,8559028529
997,34,907645832
998,34,2932005362
999,34,6480618391
1000,34,9232995304
1001,34,9510525345
1002,34,3235417992
1003,34,7715011116
1004,34,9618922444
1005,34,6043972306
1006,34,4916540940
1007,35,5160469012
1008,35,6186030592
1009,35,6426813299
1010,35,6638367037
1011,35,5045975867
1012,35,9705853938
1013,35,2350080027
1014,35,1968942896
1015,36,6638367037
1016,36,2350080027
1017,36,1968942896
1018,36,6186030592
1019,36,9705853938
1020,36,5045975867
1021,36,6426813299
1022,36,5160469012
1023,37,4006733590
1024,37,245458726
1025,37,4844056043
1026,37,2270165156
1027,37,3129410923
1028,37,2439602318
1029,37,9772135542
1030,37,6617121060
1031,37,9193851422
1032,37,7835870344
1033,37,8432910438
1034,37,1370023908
1035,37,9140671444
1036,37,919043767
1037,37,8367564533
1038,37,4068541687
1039,37,2970512726
1040,37,1565489576
1041,37,9404173281
1042,37,3661192832
1043,37,4808625611
1044,37,4726108601
1045,37,3104225431
1046,37,6635610442
1047,37,5874674071
1048,38,5167917014
1049,38,8465325004
1050,38,1691601744
1051,38,1096020836
1052,38,8020270561
1053,38,5700335177
1054,38,9795896633
1055,38,4210248299
1056,38,2106585567
1057,38,7718429695
1058,38,1259450839
1059,38,5243479165
1060,38,3444036172
1061,38,3855242985
1062,38,2149720570
1063,38,9390403109
1064,38,1477364951
1065,38,3406020783
1066,38,2391855495
1067,38,5339600186
1068,38,8879008416
1069,38,4677699405
1070,38,1750635723
1071,38,8877100121
1072,38,9010848669
1073,38,8319066701
1074,38,9492157685
1075,38,7413845044
1076,38,8053536923
1077,38,7308424621
1078,38,3454398495
1079,39,8020270561
1080,39,7033637008
1081,39,7352230240
1082,39,8870440436
1083,39,3444036172
1084,39,8879008416
1085,39,4677699405
1086,39,517995201
1087,39,9390403109
1088,39,2998311265
1089,39,2078202630
1090,39,8691565414
1091,39,8886496354
1092,39,7942443158
1093,39,6226336094
1094,39,2419018754
1095,39,426117480
1096,39,7413845044
1097,39,7905642411
1098,39,3062981905
1099,39,1096020836
1100,39,2149720570
1101,39,7682141114
1102,39,8068311610
1103,39,1691601744
1104,39,8877100121
1105,39,8465325004
1106,39,2572721002
1107,39,2106585567
1108,39,708492719
1109,39,6237354552
1110,39,5243479165
1111,39,3029821936
1112,39,4982947877
1113,39,8053536923
1114,39,9492157685
1115,39,7308424621
1116,39,407750629
1117,39,6930501044
1118,39,5627484400
1119,39,3855242985
1120,39,5700335177
1121,39,7620212396
1122,40,5246424420
1123,40,1625728972
1124,40,3176103323
1125,40,4022768910
1126,40,3168942795
1127,40,6322282967
1128,40,3359242346
1129,40,2402272752
1130,40,1893115136
1131,40,1719892288
1132,40,2448326489
1133,40,2607499412
1134,40,2374529250
1135,40,8945925403
1136,40,5594528990
1137,40,6742381873
1138,40,6996684314
1139,40,7245848133
1140,40,7676023636
1141,40,2258264554
1142,40,6101401278
1143,40,6755307590
1144,40,8375067798
1145,40,4316542026
1146,40,4969169221
1147,40,131964411
1148,40,5691458874
1149,40,8194429781
1150,41,2645869207
1151,41,248520213
1152,41,7940417051
1153,41,5996436281
1154,41,5807356765
1155,41,7406400839
1156,41,335380622
1157,41,5249645370
1158,41,1174013525
1159,41,9909079976
1160,41,1385630307
1161,41,4948444395
1162,41,6322534375
1163,41,9286179531
1164,41,3648205487
1165,41,5567609223
1166,41,8696061762
1167,41,156975033
1168,41,6853447079
1169,41,7939701147
1170,41,4514588634
1171,41,4748186654
1172,41,8047773076
1173,41,4730410464
1174,41,1369016054
1175,41,9390386483
1176,41,4170829509
1177,41,3169476654
1178,41,2836549019
1179,41,4386165445
1180,41,6179141459
1181,41,6732832612
1182,41,9660977466
1183,41,4503066305
1184,41,2287789435
1185,41,6758047665
1186,41,7744459281
1187,41,5102245330
1188,41,704236774
1189,41,240593193
1190,41,7060397997
1191,41,8910885030
1192,41,2032856429
1193,41,4253695945
1194,42,9232813879
1195,42,4114370843
1196,42,8056353036
1197,42,4887154267
1198,42,9625445134
1199,42,7329173930
1200,42,495167917
1201,42,2005416734
1202,42,7555877920
1203,42,7974341088
1204,42,3525425170
1205,42,3986850417
1206,42,336713058
1207,42,6871247324
1208,42,5341240551
1209,42,3292037372
1210,42,9738415892
1211,42,9789640452
1212,42,2192039909
1213,42,3903530475
1214,42,9500823242
1215,42,3814367988
1216,42,8898296089
1217,42,5536561651
1218,42,2617233339
1219,42,5787915136
1220,42,1763493298
1221,42,8577144881
1222,42,832008698
1223,43,9418381776
1224,43,9368310608
1225,43,4022849294
1226,43,7621454094
1227,43,1984627795
1228,43,8738345428
1229,43,2245981506
1230,43,7735003896
1231,43,6183119305
1232,43,7985824700
1233,43,6396090511
1234,43,3807798162
1235,43,8501391079
1236,43,3230526275
1237,43,3997035503
1238,43,5161993584
1239,43,6414356341
1240,43,2962816365
1241,43,2350853123
1242,43,7297951639
1243,43,2351837958
1244,43,7658113750
1245,43,3983023396
1246,43,133910175
1247,43,168917057
1248,43,3772949179
1249,43,4665244890
1250,43,46127161
1251,43,5482451055
1252,43,5699424927
1253,43,8498355520
1254,43,9499600673
1255,43,210598815
1256,44,8213197308
1257,44,4626754165
1258,44,7109619303
1259,44,4268148821
1260,44,3336016498
1261,44,423343928
1262,44,7367842483
1263,44,6318542312
1264,44,6376764830
1265,44,7791382534
1266,44,4675392678
1267,44,6906901530
1268,44,9392891256
1269,44,3838903780
1270,44,2794558869
1271,44,9801692530
1272,44,6537168196
1273,44,9194744476
1274,44,812731697
1275,44,355573844
1276,44,100833626
1277,44,2777349646
1278,44,8632834340
1279,44,7191869043
1280,44,6757708993
1281,44,3331244131
1282,44,7283960393
1283,44,8233873096
1284,44,4266043080
1285,45,274220033
1286,45,3611651852
1287,45,9207429861
1288,45,8857127856
1289,45,8151326874
1290,45,6355641840
1291,45,5889481701
1292,45,4710622509
1293,45,7474013145
1294,45,6197686183
1295,45,8129765673
1296,45,3401066186
1297,45,4383610135
1298,45,7609559186
1299,45,3057849378
1300,45,6846243329
1301,45,6263715505
1302,45,6498801627
1303,45,311310336
1304,45,6007654550
1305,45,3154554948
1306,45,6446833339
1307,45,105778864
1308,45,1601966746
1309,45,8601410491
1310,45,8147333834
1311,45,5127088757
1312,45,6535913057
1313,45,2988896818
1314,45,1710777310
1315,45,3119688243
1316,45,4228255701
1317,45,8157085287
1318,47,2119288405
1319,47,223975953
1320,47,4243630594
1321,47,3375416974
1322,47,6853013074
1323,47,1339092707
1324,47,3785629658
1325,47,4080333523
1326,47,7275638143
1327,47,325467963
1328,47,4385588485
1329,47,6705441365
1330,47,2465005555
1331,47,5020271512
1332,47,6964439616
1333,47,3205016980
1334,47,3584924184
1335,47,1449730230
1336,47,6079496199
1337,49,2686413410
1338,49,9500823242
1339,49,2702278510
1340,49,9483552779
1341,49,7670271212
1342,49,837721528
1343,49,298465649
1344,49,5991360057
1345,49,409521041
1346,49,3457013898
1347,49,1356104242
1348,49,3286548930
1349,49,567876837
1350,49,5160783043
1351,49,374370385
1352,49,8168469496
1353,49,3092015896
1354,49,46523921
1355,49,3307542885
1356,49,2271852166
1357,49,7784194688
1358,49,9550813036
1359,49,6022399065
1360,49,1643238891
1361,49,1862317108
1362,49,9207014910
1363,49,5514648363
1364,49,8650326966
1365,49,4954323042
1366,49,5656648272
1367,49,8473462994
1368,49,7765676637
1369,49,647702147
1370,49,7334036403
1371,49,2149493745
1372,49,9173279989
1373,50,5535196059
1374,50,7721621256
1375,50,6060920003
1376,50,2968038283
1377,50,4582138727
1378,50,2100966872
1379,50,8336169718
1380,50,1110387265
1381,50,5757638753
1382,50,3240907387
1383,50,4584058770
1384,50,1370395426
1385,50,942818980
1386,50,332262999
1387,50,6172913979
1388,50,8090319832
1389,50,2810510337
1390,50,6562129862
1391,50,1360017849
1392,50,4246781903
1393,50,7555109173
1394,50,7344780912
1395,50,756231131
1396,50,6048541273
1397,50,181779955
1398,50,4670669752
1399,50,5305563828
1400,50,346997391
1401,50,4567870260
1402,50,3057924785
1403,50,5160847408
1404,50,3443940039
1405,50,9995871499
1406,50,1116236363
1407,50,1159636081
1408,50,8449564694
1409,50,7285844314
1410,50,7385238830
1411,50,5320508181
1412,50,3843689901
1413,50,8176216396
1414,50,3475048807
1415,50,7842248910
1416,50,7919153020
1417,50,6978943858
1418,50,3274423613
1419,50,5495968115
1420,50,48976049
1421,50,3014240729
1422,50,7459668295
1423,51,9412313043
1424,51,2619055273
1425,52,9058387255
1426,52,8808094477
1427,52,4570289789
1428,52,656388172
1429,52,6429816125
1430,52,467997360
1431,52,9493449279
1432,52,4520288232
1433,52,5342175799
1434,52,4935251547
1435,52,9179301333
1436,52,1960008491
1437,52,1236841292
1438,52,8929492504
1439,52,3114450525
1440,52,4947660317
1441,52,7962982874
1442,52,7532006486
1443,52,6788500882
1444,52,2092056079
1445,52,9941093336
1446,52,4033407069
1447,52,4888991944
1448,52,9522093022
1449,52,2209738559
1450,52,3955123899
1451,52,5266011289
1452,52,5523694799
1453,52,2479458376
1454,52,1163120296
1455,52,1383352224
1456,52,6281117672
1457,52,9606882116
1458,52,72548739
1459,52,713894273
1460,52,1439527059
1461,52,2236202316
1462,52,9589437566
1463,52,4074362504
1464,52,635303551
1465,52,6795630586
1466,52,1609199294
1467,52,363322331
1468,52,8729763913
1469,52,6404298263
1470,52,9009052406
1471,53,7708959200
1472,53,1716420649
1473,53,9550018316
1474,53,813985465
1475,53,6872739108
1476,53,7594143177
1477,53,70061827
1478,53,8154177049
1479,53,1152496597
1480,53,9670224072
1481,53,4697814781
1482,53,5422170942
1483,53,9367983701
1484,53,6845952757
1485,53,3279728726
1486,53,9619902972
1487,53,6180333743
1488,53,5229239867
1489,53,9760395841
1490,53,8432910438
1491,54,6426813299
1492,54,9705853938
1493,54,6186030592
1494,54,5160469012
1495,54,1968942896
1496,54,5045975867
1497,54,2350080027
1498,54,6638367037
1499,56,6300245625
1500,56,560413359
1501,56,8436567102
1502,56,6975651389
1503,56,5291673898
1504,56,6350883843
1505,56,8151326874
1506,56,3057849378
1507,56,8857127856
1508,56,4228255701
1509,56,6446833339
1510,56,4230116836
1511,56,3401066186
1512,56,6938397456
1513,56,370906418
1514,56,5911813835
